Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2023,54499.13183,1634.046643,51296.45926,54499.13183,57701.8044,0.002068822,6.14E-05,0.001948494,0.002068822,0.00218915,0.544991318,0.512964593,0.577018044,206.8822109,194.8493722,218.9150495
2024,54421.58845,2103.087905,50299.6119,54421.58845,58543.565,0.002044932,7.85E-05,0.001891001,0.002044932,0.002198862,0.544215884,0.502996119,0.58543565,204.493174,189.1001232,219.8862249
2025,54324.02346,2615.886555,49196.98003,54324.02346,59451.0669,0.002021002,9.69E-05,0.00183102,0.002021002,0.002210983,0.543240235,0.4919698,0.594510669,202.1001587,183.1020242,221.0982932
2026,54208.63899,3165.61509,48004.14742,54208.63899,60413.13055,0.00199706,0.000116306,0.001769104,0.00199706,0.002225016,0.54208639,0.480041474,0.604131306,199.7059816,176.9103865,222.5015767
2027,54077.0842,3747.761674,46731.6063,54077.0842,61422.56211,0.001973161,0.000136485,0.001705656,0.001973161,0.002240665,0.540770842,0.467316063,0.614225621,197.3160585,170.5655787,224.0665382
2028,53927.33405,4359.489449,45382.89174,53927.33405,62471.77636,0.001949223,0.000157352,0.00164082,0.001949223,0.002257627,0.539273341,0.453828917,0.624717764,194.9223209,164.08197,225.7626718
2029,53757.23245,4999.33114,43958.72347,53757.23245,63555.74143,0.001925184,0.000178846,0.001574652,0.001925184,0.002275716,0.537572325,0.439587235,0.635557414,192.5183588,157.4651575,227.57156
2030,53569.28123,5666.433792,42463.27507,53569.28123,64675.28738,0.001901138,0.00020093,0.001507322,0.001901138,0.002294954,0.535692812,0.424632751,0.646752874,190.1138115,150.7322283,229.4953948
2031,53365.38923,6357.302516,40905.30526,53365.38923,65825.47319,0.00187713,0.000223471,0.001439135,0.00187713,0.002315125,0.533653892,0.409053053,0.658254732,187.713002,143.9135449,231.512459
2032,53147.82905,7069.444411,39291.97261,53147.82905,67003.68549,0.001853212,0.000246373,0.001370329,0.001853212,0.002336095,0.531478291,0.392919726,0.670036855,185.3212304,137.0329241,233.6095368
2033,52913.62561,7800.710327,37624.51431,52913.62561,68202.7369,0.001829295,0.000269564,0.00130096,0.001829295,0.00235763,0.529136256,0.376245143,0.682027369,182.9295064,130.0959823,235.7630305
2034,52660.56382,8549.813363,35903.23756,52660.56382,69417.89009,0.001805323,0.000293001,0.001231051,0.001805323,0.002379596,0.526605638,0.359032376,0.694178901,180.5323481,123.1051321,237.9595642
2035,52391.51975,9316.348338,34131.81254,52391.51975,70651.22696,0.001781404,0.000316677,0.001160729,0.001781404,0.002402078,0.523915198,0.341318125,0.70651227,178.1403595,116.0728926,240.2078265
