Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2000,3019.42678,73.28680422,2875.787283,3019.42678,3163.066276,0.030822429,0.000495014,0.029852219,0.030822429,0.031792639,0.030194268,0.028757873,0.031630663,3082.24289,2985.221921,3179.263859
2001,2972.615791,72.55708667,2830.406515,2972.615791,3114.825068,0.030184356,0.000486119,0.029231581,0.030184356,0.031137132,0.029726158,0.028304065,0.031148251,3018.435644,2923.158115,3113.713174
2002,2869.424719,71.08028392,2730.109923,2869.424719,3008.739516,0.028977356,0.000471834,0.028052579,0.028977356,0.029902133,0.028694247,0.027301099,0.030087395,2897.735596,2805.25788,2990.213312
2003,2744.438858,69.37344847,2608.469398,2744.438858,2880.408319,0.027557097,0.000456646,0.026662087,0.027557097,0.028452108,0.027444389,0.026084694,0.028804083,2755.709711,2666.208668,2845.210754
2004,2630.376736,67.85403446,2497.385272,2630.376736,2763.3682,0.026247598,0.000443325,0.025378696,0.026247598,0.027116499,0.026303767,0.024973853,0.027633682,2624.75975,2537.869605,2711.649895
2005,2555.065253,66.84650741,2424.048506,2555.065253,2686.082001,0.02532074,0.000433487,0.024471121,0.02532074,0.026170359,0.025550653,0.024240485,0.02686082,2532.074021,2447.11211,2617.035933
2006,2503.40246,66.08643903,2373.87542,2503.40246,2632.9295,0.024612172,0.000424467,0.023780232,0.024612172,0.025444112,0.025034025,0.023738754,0.026329295,2461.217197,2378.023188,2544.411207
2007,2458.770429,65.41969709,2330.550179,2458.770429,2586.990679,0.023969997,0.000416007,0.023154638,0.023969997,0.024785357,0.024587704,0.023305502,0.025869907,2396.999746,2315.46381,2478.535681
2008,2426.19113,64.95370817,2298.884202,2426.19113,2553.498059,0.023467762,0.000409555,0.02266505,0.023467762,0.024270474,0.024261911,0.022988842,0.025534981,2346.776223,2266.505007,2427.047439
2009,2408.794128,64.72966817,2281.92631,2408.794128,2535.661947,0.023184444,0.000406205,0.022388296,0.023184444,0.023980591,0.024087941,0.022819263,0.025356619,2318.444352,2238.82959,2398.059114
2010,2416.637247,64.87825899,2289.478196,2416.637247,2543.796298,0.023241143,0.000407176,0.022443093,0.023241143,0.024039192,0.024166372,0.022894782,0.025437963,2324.114258,2244.309297,2403.919219
2011,2463.507841,65.5453067,2335.0414,2463.507841,2591.974281,0.023788677,0.00041339,0.022978448,0.023788677,0.024598906,0.024635078,0.023350414,0.025919743,2378.867727,2297.844846,2459.890609
2012,2559.112925,66.89961532,2427.992089,2559.112925,2690.233762,0.024909603,0.000426114,0.024074435,0.024909603,0.02574477,0.025591129,0.024279921,0.026902338,2490.960253,2407.443483,2574.477022
2013,2688.144395,68.72726908,2553.441422,2688.144395,2822.847367,0.026414437,0.000443305,0.025545576,0.026414437,0.027283298,0.026881444,0.025534414,0.028228474,2641.443671,2554.557565,2728.329777
2014,2836.907396,70.83185317,2698.079515,2836.907396,2975.735277,0.028081797,0.000462203,0.027175897,0.028081797,0.028987697,0.028369074,0.026980795,0.029757353,2808.179718,2717.589692,2898.769743
2015,2987.704525,72.95846451,2844.708562,2987.704525,3130.700488,0.029645808,0.000479502,0.028706001,0.029645808,0.030585615,0.029877045,0.028447086,0.031307005,2964.580795,2870.600057,3058.561532
2016,3162.247528,75.38565981,3014.49435,3162.247528,3310.000706,0.031265115,0.000496397,0.030292195,0.031265115,0.032238035,0.031622475,0.030144943,0.033100007,3126.511502,3029.219494,3223.803509
2017,3312.675194,77.42294609,3160.929008,3312.675194,3464.42138,0.032476571,0.000507682,0.031481534,0.032476571,0.033471608,0.033126752,0.03160929,0.034644214,3247.657099,3148.153354,3347.160845
2018,3383.446859,78.52481301,3229.541054,3383.446859,3537.352665,0.032785655,0.000511161,0.031783798,0.032785655,0.033787513,0.033834469,0.032295411,0.035373527,3278.565548,3178.379845,3378.75125
2019,3430.648432,82.36135935,3269.223134,3430.648432,3592.07373,0.032830114,0.000554111,0.031744077,0.032830114,0.033916151,0.034306484,0.032692231,0.035920737,3283.011409,3174.407731,3391.615088
2020,3620.048131,209.2200877,3209.984295,3620.048131,4030.111968,0.034249299,0.001895817,0.030533567,0.034249299,0.037965031,0.036200481,0.032099843,0.04030112,3424.929876,3053.35665,3796.503102
2021,3696.007406,326.6052037,3055.87297,3696.007406,4336.141843,0.034620101,0.003005808,0.028728825,0.034620101,0.040511378,0.036960074,0.03055873,0.043361418,3462.010141,2872.88251,4051.137772
2022,3768.548429,479.2144552,2829.305356,3768.548429,4707.791502,0.034975577,0.004410905,0.026330362,0.034975577,0.043620791,0.037685484,0.028293054,0.047077915,3497.557662,2633.036182,4362.079141
2023,3837.99303,660.4153845,2543.602661,3837.99303,5132.383398,0.035320146,0.006050847,0.023460703,0.035320146,0.047179589,0.03837993,0.025436027,0.051323834,3532.014604,2346.070323,4717.958886
2024,3908.44916,868.022601,2207.156124,3908.44916,5609.742195,0.035662985,0.007899778,0.020179704,0.035662985,0.051146266,0.039084492,0.022071561,0.056097422,3566.298483,2017.970354,5114.626612
2025,3980.809343,1101.25427,1822.390636,3980.809343,6139.22805,0.036007502,0.009944782,0.016516087,0.036007502,0.055498916,0.039808093,0.018223906,0.06139228,3600.750163,1651.608686,5549.891641
2026,4053.746598,1359.112865,1389.934331,4053.746598,6717.558866,0.03633985,0.012170404,0.012486297,0.03633985,0.060193403,0.040537466,0.013899343,0.067175589,3633.984992,1248.62966,6019.340324
2027,4125.875441,1640.740026,910.084082,4125.875441,7341.666799,0.036656527,0.014566054,0.008107586,0.036656527,0.065205469,0.041258754,0.009100841,0.073416668,3665.652739,810.7585907,6520.546888
2028,4197.786405,1946.126825,383.4479198,4197.786405,8012.124891,0.036961781,0.017126274,0.003394901,0.036961781,0.07052866,0.041977864,0.003834479,0.080121249,3696.178078,339.4901184,7052.866038
2029,4270.114188,2275.644965,-190.0679841,4270.114188,8730.296361,0.037263958,0.019850656,-0.001642614,0.037263958,0.076170529,0.042701142,-0.00190068,0.087302964,3726.39578,-164.2613523,7617.052913
2030,4343.170635,2629.746522,-811.0378371,4343.170635,9497.379107,0.037565481,0.022738381,-0.007000926,0.037565481,0.082131888,0.043431706,-0.008110378,0.094973791,3756.548086,-700.0926247,8213.188796
2031,4415.602993,3007.618832,-1479.221597,4415.602993,10310.42758,0.037852135,0.025776096,-0.012668084,0.037852135,0.088372355,0.04415603,-0.014792216,0.103104276,3785.213531,-1266.8084,8837.235462
2032,4486.482793,3408.473205,-2194.001932,4486.482793,11166.96752,0.038120866,0.028955613,-0.018631092,0.038120866,0.094872823,0.044864828,-0.021940019,0.111669675,3812.08656,-1863.109229,9487.282349
2033,4556.824167,3832.952382,-2955.624457,4556.824167,12069.27279,0.038376811,0.032275477,-0.024881962,0.038376811,0.101635584,0.045568242,-0.029556245,0.120692728,3837.681105,-2488.19622,10163.55843
2034,4626.658702,4281.215749,-3764.369976,4626.658702,13017.68738,0.038629207,0.0357405,-0.031420885,0.038629207,0.108679298,0.046266587,-0.0376437,0.130176874,3862.920659,-3142.088531,10867.92985
2035,4696.994093,4754.455821,-4621.568083,4696.994093,14015.55627,0.038881758,0.039353337,-0.038249366,0.038881758,0.116012881,0.046969941,-0.046215681,0.140155563,3888.175769,-3824.936586,11601.28812
