Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2006,7622.478894,122.0801057,7383.206283,7622.478894,7861.751504,0.015844317,0.000177368,0.015496682,0.015844317,0.016191951,0.076224789,0.073832063,0.078617515,1584.43166,1549.668193,1619.195126
2007,7956.122789,124.9110627,7711.301605,7956.122789,8200.943973,0.016166611,0.000177686,0.015818353,0.016166611,0.016514869,0.079561228,0.077113016,0.08200944,1616.661104,1581.835293,1651.486914
2008,8367.177733,128.4318388,8115.455954,8367.177733,8618.899511,0.016622453,0.0001791,0.016271423,0.016622453,0.016973483,0.083671777,0.08115456,0.086188995,1662.245311,1627.142306,1697.348316
2009,8846.030783,132.4798322,8586.375083,8846.030783,9105.686483,0.017170691,0.000181101,0.016815739,0.017170691,0.017525642,0.088460308,0.085863751,0.091056865,1717.069071,1681.573948,1752.564194
2010,9399.489647,137.0226697,9130.930149,9399.489647,9668.049145,0.017806751,0.000183435,0.017447225,0.017806751,0.018166278,0.093994896,0.091309301,0.096680491,1780.675149,1744.722501,1816.627797
2011,10629.72163,145.8632592,10343.8349,10629.72163,10915.60837,0.019629344,0.000190539,0.019255894,0.019629344,0.020002794,0.106297216,0.103438349,0.109156084,1962.934402,1925.589379,2000.279426
2012,12845.77466,160.2090305,12531.77073,12845.77466,13159.77859,0.023101169,0.000203628,0.022702066,0.023101169,0.023500272,0.128457747,0.125317707,0.131597786,2310.116904,2270.206567,2350.02724
2013,15572.61223,176.2932132,15227.08388,15572.61223,15918.14058,0.027256821,0.000217958,0.026829631,0.027256821,0.027684011,0.155726122,0.152270839,0.159181406,2725.68209,2682.963068,2768.401112
2014,18227.84043,190.6917553,17854.09145,18227.84043,18601.5894,0.03104836,0.000229387,0.030598771,0.03104836,0.03149795,0.182278404,0.178540915,0.186015894,3104.836049,3059.877077,3149.795021
2015,20185.25546,200.6595911,19791.96989,20185.25546,20578.54103,0.033467337,0.000234941,0.033006862,0.033467337,0.033927812,0.201852555,0.197919699,0.20578541,3346.733715,3300.686198,3392.781232
2016,21557.26705,207.4718235,21150.62975,21557.26705,21963.90435,0.034801331,0.000236643,0.03433752,0.034801331,0.035265142,0.215572671,0.211506297,0.219639044,3480.133129,3433.752026,3526.514232
2017,22563.18902,212.3223967,22147.04477,22563.18902,22979.33327,0.035475039,0.00023593,0.035012624,0.035475039,0.035937454,0.22563189,0.221470448,0.229793333,3547.503894,3501.262423,3593.745366
2018,23329.90147,216.0914566,22906.37,23329.90147,23753.43294,0.035735141,0.000234138,0.03527624,0.035735141,0.036194043,0.233299015,0.2290637,0.237534329,3573.514139,3527.624007,3619.404272
2019,24099.1869,222.0179937,23664.03963,24099.1869,24534.33417,0.035978548,0.000236962,0.03551411,0.035978548,0.036442986,0.240991869,0.236640396,0.245343342,3597.854785,3551.411004,3644.298567
2020,24655.56434,1462.555679,21789.00788,24655.56434,27522.12079,0.035895114,0.002116973,0.031745923,0.035895114,0.040044306,0.246555643,0.217890079,0.275221208,3589.511433,3174.59231,4004.430555
2021,25701.78598,2333.34854,21128.50688,25701.78598,30275.06508,0.036508478,0.003306607,0.030027648,0.036508478,0.042989308,0.25701786,0.211285069,0.302750651,3650.847801,3002.76481,4298.930792
2022,26782.21585,3515.495232,19891.97181,26782.21585,33672.45989,0.037137483,0.004869467,0.027593504,0.037137483,0.046681462,0.267822159,0.198919718,0.336724599,3713.748309,2759.350396,4668.146221
2023,27897.021,4978.401361,18139.53363,27897.021,37654.50837,0.037779546,0.006738206,0.024572906,0.037779546,0.050986186,0.27897021,0.181395336,0.376545084,3777.954568,2457.290554,5098.618582
2024,29047.781,6716.587101,15883.51218,29047.781,42212.04981,0.038431989,0.008883594,0.021020465,0.038431989,0.055843512,0.29047781,0.158835122,0.422120498,3843.19887,2102.046521,5584.35122
2025,30236.9755,8735.696342,13115.32529,30236.9755,47358.62571,0.039095055,0.011292626,0.016961914,0.039095055,0.061228195,0.302369755,0.131153253,0.473586257,3909.505483,1696.191425,6122.81954
2026,31467.84616,11046.28404,9817.527272,31467.84616,53118.16504,0.0397718,0.013959454,0.012411773,0.0397718,0.067131827,0.314678462,0.098175273,0.53118165,3977.180035,1241.17733,6713.18274
2027,32743.16202,13662.55119,5965.053753,32743.16202,59521.27028,0.040463721,0.016882584,0.007374465,0.040463721,0.073552977,0.32743162,0.059650538,0.595212703,4046.372089,737.4465142,7355.297664
2028,34063.2924,16600.40232,1527.101727,34063.2924,66599.48308,0.041168627,0.020061875,0.001848074,0.041168627,0.08048918,0.340632924,0.015271017,0.665994831,4116.862688,184.8073526,8048.918024
2029,35428.61079,19877.55069,-3530.672669,35428.61079,74387.89424,0.041884128,0.023498425,-0.004171939,0.041884128,0.087940194,0.354286108,-0.035306727,0.743878942,4188.412761,-417.1938503,8794.019372
2030,36841.05492,23514.09056,-9245.715697,36841.05492,82927.82554,0.042610371,0.027195496,-0.010691821,0.042610371,0.095912563,0.368410549,-0.092457157,0.829278255,4261.037138,-1069.182072,9591.256347
2031,38305.30995,27532.90332,-15658.18894,38305.30995,92268.80884,0.043349845,0.031158002,-0.017718717,0.043349845,0.104418407,0.383053099,-0.156581889,0.922688088,4334.984467,-1771.871721,10441.84065
2032,39822.56974,31956.60911,-22811.23317,39822.56974,102456.3727,0.044103718,0.035391432,-0.025262215,0.044103718,0.11346965,0.398225697,-0.228112332,1.024563727,4410.371761,-2526.221519,11346.96504
2033,41394.03212,36809.30662,-30750.88314,41394.03212,113538.9474,0.044869877,0.039899564,-0.033331831,0.044869877,0.123071586,0.413940321,-0.307508831,1.135389474,4486.987716,-3333.183141,12307.15857
2034,43018.12862,42113.89567,-39523.59014,43018.12862,125559.8474,0.045646015,0.044686003,-0.041936941,0.045646015,0.133228971,0.430181286,-0.395235901,1.255598474,4564.601537,-4193.694073,13322.89715
2035,44696.77565,47897.32404,-49180.25443,44696.77565,138573.8057,0.046432034,0.049756352,-0.051088624,0.046432034,0.143952691,0.446967757,-0.491802544,1.385738057,4643.203361,-5108.862398,14395.26912
