Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2015,2708250.176,2348.114993,2703647.955,2708250.176,2712852.397,0.010481523,6.48E-06,0.010468818,0.010481523,0.010494229,27.08250176,27.03647955,27.12852397,1048.152348,1046.881831,1049.422866
2016,2640081.469,2316.27505,2635541.653,2640081.469,2644621.285,0.010093737,6.31E-06,0.010081367,0.010093737,0.010106107,26.40081469,26.35541653,26.44621285,1009.373737,1008.136737,1010.610738
2017,2570852.557,2284.299457,2566375.412,2570852.557,2575329.701,0.009714125,6.15E-06,0.009702075,0.009714125,0.009726174,25.70852557,25.66375412,25.75329701,971.4124858,970.2075452,972.6174264
2018,2604601.766,2298.265984,2600097.247,2604601.766,2609106.284,0.009730625,6.11E-06,0.009718644,0.009730625,0.009742606,26.04601766,26.00097247,26.09106284,973.0625111,971.8643751,974.2606472
2019,2685179.324,2333.795663,2680605.168,2685179.324,2689753.479,0.00992212,6.14E-06,0.009910085,0.00992212,0.009934155,26.85179324,26.80605168,26.89753479,992.2119901,991.0084911,993.415489
2020,2645074.059,68453.60471,2510907.459,2645074.059,2779240.659,0.009670368,0.000250195,0.009179994,0.009670368,0.010160741,26.45074059,25.10907459,27.79240659,967.0367952,917.9994481,1016.074142
2021,2661143.923,102572.2407,2460106.026,2661143.923,2862181.821,0.009629204,0.000371105,0.008901851,0.009629204,0.010356556,26.61143923,24.60106026,28.62181821,962.9203598,890.1850976,1035.655622
2022,2675476.785,147128.7318,2387109.769,2675476.785,2963843.8,0.009584902,0.000527056,0.00855189,0.009584902,0.010617913,26.75476785,23.87109769,29.638438,958.4901676,855.189003,1061.791332
2023,2688338.892,199471.847,2297381.256,2688338.892,3079296.528,0.009538381,0.000707714,0.008151288,0.009538381,0.010925475,26.88338892,22.97381256,30.79296528,953.8381419,815.1288042,1092.54748
2024,2699572.275,258174.7142,2193559.134,2699572.275,3205585.417,0.009488992,0.000907465,0.007710393,0.009488992,0.011267591,26.99572275,21.93559134,32.05585417,948.8992022,771.0392697,1126.759135
2025,2708904.137,322403.1649,2077005.545,2708904.137,3340802.729,0.009435743,0.001122991,0.007234722,0.009435743,0.011636764,27.08904137,20.77005545,33.40802729,943.5743232,723.4722131,1163.676433
2026,2716474.328,391541.9145,1949066.277,2716474.328,3483882.379,0.009379179,0.001351866,0.00672957,0.009379179,0.012028787,27.16474328,19.49066277,34.83882379,937.9178904,672.9570344,1202.878746
2027,2722625.07,465172.1409,1810904.427,2722625.07,3634345.713,0.009320565,0.001592448,0.006199424,0.009320565,0.012441707,27.2262507,18.10904427,36.34345713,932.0565098,619.9423581,1244.170662
2028,2727548.329,542975.4889,1663335.926,2727548.329,3791760.731,0.0092606,0.001843507,0.005647392,0.0092606,0.012873808,27.27548329,16.63335926,37.91760731,926.0600005,564.7391876,1287.380813
2029,2731012.984,624632.1987,1506756.371,2731012.984,3955269.597,0.009198551,0.002103868,0.005075045,0.009198551,0.013322056,27.31012984,15.06756371,39.55269597,919.855052,507.5045082,1332.205596
2030,2732697.768,709803.4748,1341508.521,2732697.768,4123887.014,0.009133396,0.002372344,0.004483688,0.009133396,0.013783105,27.32697768,13.41508521,41.23887014,913.339608,448.3687612,1378.310455
2031,2732710.125,798173.7376,1168318.346,2732710.125,4297101.904,0.009065541,0.00264787,0.003875811,0.009065541,0.01425527,27.32710125,11.68318346,42.97101904,906.554064,387.5810963,1425.527032
2032,2731357.066,889519.347,987931.1827,2731357.066,4474782.95,0.008996031,0.002929727,0.003253872,0.008996031,0.014738189,27.31357066,9.879311827,44.7478295,899.6030645,325.3871995,1473.81893
2033,2728809.507,983633.899,800922.4914,2728809.507,4656696.523,0.008925464,0.003217292,0.002619688,0.008925464,0.01523124,27.28809507,8.009224914,46.56696523,892.546405,261.9687871,1523.124023
2034,2724864.042,1080219.456,607672.8133,2724864.042,4842055.271,0.008853211,0.003509679,0.001974365,0.008853211,0.015732056,27.24864042,6.076728133,48.42055271,885.3210825,197.4365447,1573.20562
2035,2719243.619,1178927.365,408588.4422,2719243.619,5029898.796,0.00877841,0.003805874,0.001319035,0.00877841,0.016237785,27.19243619,4.085884422,50.29898796,877.8409768,131.9034672,1623.778486
