Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2022,46010.77279,16714.40105,13251.14871,46010.77279,78770.39686,0.050591477,0.018376927,0.014573362,0.050591477,0.086609591,0.460107728,0.132511487,0.787703969,5059.147688,1457.336243,8660.959132
2023,49506.72871,25196.26968,122.9475934,49506.72871,98890.50983,0.054038919,0.027501839,0.000136305,0.054038919,0.107941533,0.495067287,0.001229476,0.988905098,5403.891879,13.63048978,10794.15327
2024,53288.77428,35769.71151,-16818.57202,53288.77428,123396.1206,0.057737132,0.038754833,-0.018220945,0.057737132,0.133695208,0.532887743,-0.16818572,1.233961206,5773.713158,-1822.094474,13369.52079
2025,57385.21637,48685.2671,-38036.15372,57385.21637,152806.5865,0.06170606,0.052350411,-0.040898859,0.06170606,0.164310979,0.573852164,-0.380361537,1.528065865,6170.60598,-4089.885944,16431.0979
2026,61816.82198,64236.7153,-64084.82648,61816.82198,187718.4704,0.065961725,0.068543362,-0.068380796,0.065961725,0.200304246,0.61816822,-0.640848265,1.877184704,6596.172485,-6838.079586,20030.42456
2027,66605.3468,82760.10675,-95601.48179,66605.3468,228812.1754,0.070522446,0.08762685,-0.101223025,0.070522446,0.242267916,0.666053468,-0.956014818,2.288121754,7052.244551,-10122.30248,24226.79158
2028,71773.55165,104633.3566,-133304.059,71773.55165,276851.1623,0.07541116,0.109935996,-0.140059434,0.07541116,0.290881753,0.717735516,-1.33304059,2.768511623,7541.115976,-14005.94336,29088.17532
2029,77346.67277,130279.9725,-177997.3812,77346.67277,332690.7268,0.080655904,0.135853614,-0.185612286,0.080655904,0.346924094,0.773466728,-1.779973812,3.326907268,8065.590385,-18561.22859,34692.40936
2030,83353.62005,160174.9695,-230583.5515,83353.62005,397290.7916,0.086285694,0.165809067,-0.238694106,0.086285694,0.411265494,0.833536201,-2.305835515,3.972907916,8628.569423,-23869.41059,41126.54944
2031,89820.09373,194834.5272,-292048.5626,89820.09373,471688.7501,0.092325247,0.200268379,-0.300193563,0.092325247,0.484844057,0.898200937,-2.920485626,4.716887501,9232.524698,-30019.3563,48484.40569
2032,96777.1047,234834.8492,-363490.742,96777.1047,557044.9514,0.098802961,0.239750487,-0.371099359,0.098802961,0.568705281,0.967771047,-3.63490742,5.570449514,9880.29606,-37109.93594,56870.52806
2033,104265.6802,280833.4711,-446157.8088,104265.6802,654689.1691,0.105752883,0.284838976,-0.452521251,0.105752883,0.664027017,1.042656802,-4.461578088,6.546891691,10575.2883,-45252.12513,66402.70172
2034,112334.5903,333578.2909,-541466.8459,112334.5903,766136.0265,0.113214722,0.336191677,-0.545708857,0.113214722,0.7721383,1.123345903,-5.414668459,7.661360265,11321.47215,-54570.88566,77213.82996
2035,121033.4435,393898.9046,-650994.2231,121033.4435,893061.1102,0.121228986,0.394535136,-0.652045672,0.121228986,0.894503643,1.210334435,-6.509942231,8.930611102,12122.89859,-65204.56717,89450.36435
