Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2001,144773.5099,535.0721002,143724.7879,144773.5099,145822.232,0.007655224,1.99E-05,0.007616235,0.007655224,0.007694213,1.447735099,1.437247879,1.45822232,765.5224186,761.6235458,769.4212915
2002,148418.2407,541.8108399,147356.311,148418.2407,149480.1705,0.007785885,2.00E-05,0.007746714,0.007785885,0.007825056,1.484182407,1.47356311,1.494801705,778.5884727,774.6713835,782.5055618
2003,152208.0838,548.8383489,151132.3804,152208.0838,153283.7872,0.007917593,2.01E-05,0.007878236,0.007917593,0.007956949,1.522080838,1.511323804,1.532837872,791.7592528,787.8235783,795.6949273
2004,156315.6474,556.4263452,155225.0718,156315.6474,157406.223,0.008062847,2.02E-05,0.008023265,0.008062847,0.008102429,1.563156474,1.552250718,1.57406223,806.2846947,802.3264966,810.2428927
2005,161198.6528,565.3301613,160090.626,161198.6528,162306.6795,0.00824757,2.04E-05,0.008207659,0.00824757,0.008287481,1.611986528,1.60090626,1.623066795,824.75698,820.7659073,828.7480527
2006,170552.7404,581.793798,169412.4455,170552.7404,171693.0353,0.008659268,2.08E-05,0.008618489,0.008659268,0.008700047,1.705527404,1.694124455,1.716930353,865.9267849,861.8488868,870.0046829
2007,185529.9846,607.3693523,184339.5625,185529.9846,186720.4066,0.009350346,2.16E-05,0.009308048,0.009350346,0.009392645,1.855299846,1.843395625,1.867204066,935.0346395,930.8048094,939.2644695
2008,202682.2907,635.6273916,201436.4839,202682.2907,203928.0975,0.010142236,2.25E-05,0.010098229,0.010142236,0.010186244,2.026822907,2.014364839,2.039280975,1014.223644,1009.822851,1018.624437
2009,218317.7987,660.5246863,217023.1941,218317.7987,219612.4033,0.010848894,2.32E-05,0.010803421,0.010848894,0.010894366,2.183177987,2.170231941,2.196124033,1084.889368,1080.342129,1089.436607
2010,228601.7193,676.4947293,227275.814,228601.7193,229927.6246,0.011282434,2.36E-05,0.011236139,0.011282434,0.011328728,2.286017193,2.27275814,2.299276246,1128.243388,1123.613929,1132.872848
2011,235016.8627,686.2157777,233671.9045,235016.8627,236361.8209,0.011521284,2.38E-05,0.011474619,0.011521284,0.011567949,2.350168627,2.336719045,2.363618209,1152.128386,1147.461887,1156.794884
2012,241615.7513,696.0670133,240251.485,241615.7513,242980.0176,0.011767422,2.40E-05,0.011720377,0.011767422,0.011814467,2.416157513,2.40251485,2.429800176,1176.742171,1172.037686,1181.446657
2013,248543.5518,706.3311,247159.1683,248543.5518,249927.9353,0.012028404,2.42E-05,0.011980943,0.012028404,0.012075865,2.485435518,2.471591683,2.499279353,1202.840412,1198.09432,1207.586503
2014,255871.5972,717.140769,254466.0271,255871.5972,257277.1672,0.012308317,2.45E-05,0.012260389,0.012308317,0.012356245,2.558715972,2.544660271,2.572771672,1230.831707,1226.038931,1235.624483
2015,263627.4844,728.5421286,262199.568,263627.4844,265055.4007,0.012608914,2.47E-05,0.012560463,0.012608914,0.012657366,2.636274844,2.62199568,2.650554007,1260.891437,1256.046261,1265.736614
2016,275781.2126,746.077862,274318.9268,275781.2126,277243.4983,0.013119209,2.52E-05,0.013069797,0.013119209,0.013168621,2.757812126,2.743189268,2.772434983,1311.920891,1306.97973,1316.862052
2017,286685.0574,761.8406311,285191.8772,286685.0574,288178.2376,0.013568945,2.57E-05,0.01351867,0.013568945,0.01361922,2.866850574,2.851918772,2.881782376,1356.894536,1351.867025,1361.922046
2018,290933.3131,768.5711652,289426.9413,290933.3131,292439.6849,0.013704678,2.58E-05,0.013654128,0.013704678,0.013755227,2.909333131,2.894269413,2.924396849,1370.467767,1365.412823,1375.522711
2019,292292.43,772.8616218,290777.6491,292292.43,293807.211,0.013707376,2.59E-05,0.013656612,0.013707376,0.013758139,2.9229243,2.907776491,2.93807211,1370.737555,1365.661213,1375.813897
2020,291425.8115,8528.064782,274711.1116,291425.8115,308140.5113,0.013609602,0.000397462,0.01283059,0.013609602,0.014388614,2.914258115,2.747111116,3.081405113,1360.960207,1283.059011,1438.861402
2021,295008.6678,13682.71034,268191.0483,295008.6678,321826.2873,0.013723053,0.000635983,0.012476549,0.013723053,0.014969557,2.950086678,2.681910483,3.218262873,1372.305292,1247.654872,1496.955711
2022,298824.6932,20403.22236,258835.1122,298824.6932,338814.2741,0.013849965,0.000945312,0.011997189,0.013849965,0.015702742,2.988246932,2.588351122,3.388142741,1384.996541,1199.71885,1570.274233
2023,302803.7627,28388.75358,247162.8281,302803.7627,358444.6972,0.013986971,0.001311074,0.011417314,0.013986971,0.016556629,3.028037627,2.471628281,3.584446972,1398.697143,1141.731398,1655.662888
2024,306911.0078,37519.3155,233374.5007,306911.0078,380447.5149,0.014132379,0.001727469,0.010746601,0.014132379,0.017518157,3.069110078,2.333745007,3.804475149,1413.237893,1074.66011,1751.815677
2025,311192.442,47758.12077,217588.2453,311192.442,404796.6387,0.014288199,0.002192634,0.009990716,0.014288199,0.018585682,3.11192442,2.175882453,4.047966387,1428.819887,999.0716168,1858.568157
2026,315728.2659,59088.20505,199917.5121,315728.2659,431539.0197,0.014458136,0.002705702,0.009155057,0.014458136,0.019761215,3.157282659,1.999175121,4.315390197,1445.813569,915.5056862,1976.121452
2027,320546.153,71517.26499,180374.8893,320546.153,460717.4166,0.014643369,0.003266989,0.008240187,0.014643369,0.02104655,3.20546153,1.803748893,4.607174166,1464.336873,824.0187283,2104.655017
2028,325599.2592,85055.99066,158892.5809,325599.2592,492305.9376,0.01484152,0.003876949,0.007242839,0.01484152,0.022440201,3.255992592,1.588925809,4.923059376,1484.151989,724.2839193,2244.020058
2029,330870.1891,99732.24429,135398.5822,330870.1891,526341.796,0.01505148,0.004536803,0.006159509,0.01505148,0.023943451,3.308701891,1.353985822,5.26341796,1505.14803,615.9509364,2394.345123
2030,336405.7334,115602.9014,109828.2101,336405.7334,562983.2567,0.015275188,0.005249119,0.004987103,0.015275188,0.025563272,3.364057334,1.098282101,5.629832567,1527.518769,498.7103124,2556.327225
2031,342270.4384,132726.8102,82130.67064,342270.4384,602410.2062,0.015515498,0.006016595,0.003723189,0.015515498,0.027307807,3.422704384,0.821306706,6.024102062,1551.54978,372.318876,2730.780683
2032,348477.0778,151161.1742,52206.62048,348477.0778,644747.5351,0.015773115,0.006841955,0.00236313,0.015773115,0.029183099,3.484770778,0.522066205,6.447475351,1577.311463,236.3130021,2918.309925
2033,354969.7187,170942.6257,19928.32884,354969.7187,690011.1085,0.016045838,0.007727141,0.00090092,0.016045838,0.031190756,3.549697187,0.199283288,6.900111085,1604.583799,90.09201976,3119.075579
2034,361720.3772,192121.0807,-14830.02173,361720.3772,738270.7761,0.016332868,0.008674858,-0.000669541,0.016332868,0.033335276,3.617203772,-0.148300217,7.382707761,1633.286763,-66.9541064,3333.527633
2035,368761.1165,214780.852,-52201.61797,368761.1165,789723.8509,0.016636105,0.009689477,-0.002354922,0.016636105,0.035627131,3.687611165,-0.52201618,7.897238509,1663.610452,-235.4921771,3562.71308
