Time,mean,sd,0.025Q,0.5Q,0.975Q,mean,sd,0.025Q,0.5Q,0.975Q,case,caselow,caseup,rate,ratelow,rateup
2007,33.28432042,7.775834012,18.04396581,33.28432042,48.52467504,7.86E-06,1.23E-06,5.45E-06,7.86E-06,1.03E-05,33.28432042,18.04396581,48.52467504,0.786297159,0.544910074,1.027684244
2008,33.47932058,7.806224838,18.17940104,33.47932058,48.77924011,7.83E-06,1.22E-06,5.43E-06,7.83E-06,1.02E-05,33.47932058,18.17940104,48.77924011,0.782564277,0.542501655,1.022626899
2009,33.69357353,7.839317166,18.32879422,33.69357353,49.05835284,7.79E-06,1.22E-06,5.40E-06,7.79E-06,1.02E-05,33.69357353,18.32879422,49.05835284,0.779341646,0.540478605,1.018204687
2010,33.92605732,7.874662861,18.49200172,33.92605732,49.36011292,7.76E-06,1.21E-06,5.39E-06,7.76E-06,1.01E-05,33.92605732,18.49200172,49.36011292,0.776329326,0.538649584,1.014009067
2011,34.19737527,7.916109802,18.68208517,34.19737527,49.71266538,7.74E-06,1.21E-06,5.37E-06,7.74E-06,1.01E-05,34.19737527,18.68208517,49.71266538,0.773928452,0.537265554,1.010591349
2012,34.46902412,7.956985618,18.87361888,34.46902412,50.06442936,7.71E-06,1.20E-06,5.36E-06,7.71E-06,1.01E-05,34.46902412,18.87361888,50.06442936,0.771384519,0.535813288,1.006955751
2013,34.76466289,8.001981063,19.08106821,34.76466289,50.44825758,7.69E-06,1.20E-06,5.35E-06,7.69E-06,1.00E-05,34.76466289,19.08106821,50.44825758,0.769381802,0.53472056,1.004043043
2014,35.11236864,8.056857014,19.32121906,35.11236864,50.90351821,7.69E-06,1.20E-06,5.34E-06,7.69E-06,1.00E-05,35.11236864,19.32121906,50.90351821,0.76874,0.534489906,1.002990095
2015,35.54431862,8.128086121,19.61356256,35.54431862,51.47507468,7.70E-06,1.20E-06,5.36E-06,7.70E-06,1.00E-05,35.54431862,19.61356256,51.47507468,0.770270032,0.535618394,1.00492167
2016,36.09129614,8.22178488,19.97689389,36.09129614,52.20569839,7.75E-06,1.20E-06,5.38E-06,7.75E-06,1.01E-05,36.09129614,19.97689389,52.20569839,0.77461351,0.538494791,1.010732228
2017,36.72520205,8.340381654,20.3783544,36.72520205,53.07204971,7.81E-06,1.22E-06,5.42E-06,7.81E-06,1.02E-05,36.72520205,20.3783544,53.07204971,0.781050097,0.542190352,1.019909842
2018,35.67234321,8.278488753,19.44680341,35.67234321,51.89788301,7.52E-06,1.21E-06,5.15E-06,7.52E-06,9.89E-06,35.67234321,19.44680341,51.89788301,0.752084292,0.51520692,0.988961664
2019,47.22305611,9.775811061,28.06281851,47.22305611,66.38329371,9.87E-06,1.45E-06,7.02E-06,9.87E-06,1.27E-05,47.22305611,28.06281851,66.38329371,0.987297595,0.702385562,1.272209629
2020,612136.4391,343375.4798,-60867.13461,612136.4391,1285140.013,0.126940452,0.071206553,-0.012621826,0.126940452,0.266502731,612136.4391,-60867.13461,1285140.013,12694.04525,-1262.182636,26650.27314
2021,7518996.957,3694802.745,277316.6465,7518996.957,14760677.27,1.54691437,0.760146855,0.057053912,1.54691437,3.036774828,7518996.957,277316.6465,14760677.27,154691.437,5705.391196,303677.4828
2022,12610058.08,6472148,-75118.89944,12610058.08,25295235.06,2.574426424,1.321331449,-0.015335628,2.574426424,5.164188476,12610058.08,-75118.89944,25295235.06,257442.6424,-1533.562834,516418.8476
2023,22324200.75,11958957.27,-1114924.791,22324200.75,45763326.29,4.523669568,2.423305875,-0.225922671,4.523669568,9.273261807,22324200.75,-1114924.791,45763326.29,452366.9568,-22592.26715,927326.1807
2024,48578836.14,27059357.3,-4456529.604,48578836.14,101614201.9,9.772355028,5.443391784,-0.896496823,9.772355028,20.44120688,48578836.14,-4456529.604,101614201.9,977235.5028,-89649.68235,2044120.688
2025,116406365.9,66967015.01,-14846571.69,116406365.9,247659303.4,23.25128367,13.37615027,-2.96548911,23.25128367,49.46805645,116406365.9,-14846571.69,247659303.4,2325128.367,-296548.911,4946805.645
2026,292220205.6,172916909.1,-46690708.52,292220205.6,631131119.7,57.96597256,34.30049177,-9.261755966,57.96597256,125.1937011,292220205.6,-46690708.52,631131119.7,5796597.256,-926175.5966,12519370.11
2027,756630089.2,460217338.4,-145379319.2,756630089.2,1658639498,149.0775409,90.67584009,-28.64383993,149.0775409,326.7989218,756630089.2,-145379319.2,1658639498,14907754.09,-2864383.993,32679892.18
2028,2009857347,1260419718,-460519906,2009857347,4480234601,393.405998,246.7123737,-90.14136892,393.405998,876.953365,2009857347,-460519906,4480234601,39340599.8,-9014136.892,87695336.5
2029,5459045467,3554257634,-1507171488,5459045467,12425262421,1061.779423,691.2999062,-293.1434957,1061.779423,2416.702342,5459045467,-1507171488,12425262421,106177942.3,-29314349.57,241670234.2
2030,15110083008,10321885653,-5120441123,15110083008,35340607139,2920.973695,1995.353464,-989.847231,2920.973695,6831.794622,15110083008,-5120441123,35340607139,292097369.5,-98984723.1,683179462.2
2031,42419280457,30800474698,-17948540658,42419280457,1.03E+11,8152.093599,5919.203483,-3449.332045,8152.093599,19753.51924,42419280457,-17948540658,1.03E+11,815209359.9,-344933204.5,1975351924
2032,1.20E+11,93510908316,-63694112995,1.20E+11,3.03E+11,22851.91712,17869.49193,-12171.64349,22851.91712,57875.47772,1.20E+11,-63694112995,3.03E+11,2285191712,-1217164349,5787547772
2033,3.36E+11,2.87E+11,-2.26E+11,3.36E+11,8.98E+11,63911.92067,54509.21028,-42924.16831,63911.92067,170748.0097,3.36E+11,-2.26E+11,8.98E+11,6391192067,-4292416831,17074800966
2034,9.40E+11,8.85E+11,-7.94E+11,9.40E+11,2.67E+12,177667.2253,167248.2022,-150133.2275,177667.2253,505467.6782,9.40E+11,-7.94E+11,2.67E+12,17766722532,-15013322752,50546767817
2035,2.61E+12,2.79E+12,-2.86E+12,2.61E+12,8.08E+12,490864.2336,524940.7847,-538000.7985,490864.2336,1519729.266,2.61E+12,-2.86E+12,8.08E+12,49086423358,-53800079851,1.52E+11
